DateID,Year,Month,Dayweek,Day of week,WeekdayNum
Date1996014,1996,1,Thursday,Weekday,4
Date1996012,1996,1,Tuesday,Weekday,2
Date1996013,1996,1,Wednesday,Weekday,3
Date1995125,1995,12,Friday,Weekday,5
Date1995125,1995,12,Friday,Weekend,5
Date1995125,1995,12,Friday,Unknown,5
Date1995121,1995,12,Monday,Weekend,1
Date1995121,1995,12,Monday,Weekday,1
Date1995126,1995,12,Saturday,Weekend,6
Date1995127,1995,12,Sunday,Weekend,7
Date1995124,1995,12,Thursday,Weekday,4
Date1995122,1995,12,Tuesday,Weekday,2
Date1995123,1995,12,Wednesday,Weekday,3
Date1995115,1995,11,Friday,Weekday,5
Date1995115,1995,11,Friday,Weekend,5
Date1995111,1995,11,Monday,Weekend,1
Date1995111,1995,11,Monday,Weekday,1
Date1995116,1995,11,Saturday,Weekend,6
Date1995117,1995,11,Sunday,Weekend,7
Date1995114,1995,11,Thursday,Weekday,4
Date1995112,1995,11,Tuesday,Weekday,2
Date1995113,1995,11,Wednesday,Weekday,3
Date1995105,1995,10,Friday,Weekday,5
Date1995105,1995,10,Friday,Weekend,5
Date1995105,1995,10,Friday,Unknown,5
Date1995101,1995,10,Monday,Weekend,1
Date1995101,1995,10,Monday,Weekday,1
Date1995106,1995,10,Saturday,Weekend,6
Date1995107,1995,10,Sunday,Weekend,7
Date1995104,1995,10,Thursday,Weekday,4
Date1995102,1995,10,Tuesday,Weekday,2
Date1995103,1995,10,Wednesday,Weekday,3
Date1995095,1995,9,Friday,Weekday,5
Date1995095,1995,9,Friday,Weekend,5
Date1995091,1995,9,Monday,Weekend,1
Date1995091,1995,9,Monday,Weekday,1
Date1995096,1995,9,Saturday,Weekend,6
Date1995097,1995,9,Sunday,Weekend,7
Date1995094,1995,9,Thursday,Weekday,4
Date1995092,1995,9,Tuesday,Weekday,2
Date1995093,1995,9,Wednesday,Weekday,3
Date1995085,1995,8,Friday,Weekday,5
Date1995085,1995,8,Friday,Weekend,5
Date1995081,1995,8,Monday,Weekend,1
Date1995081,1995,8,Monday,Weekday,1
Date1995086,1995,8,Saturday,Weekend,6
Date1995087,1995,8,Sunday,Weekend,7
Date1995084,1995,8,Thursday,Weekday,4
Date1995082,1995,8,Tuesday,Weekday,2
Date1995083,1995,8,Wednesday,Weekday,3
Date1995075,1995,7,Friday,Weekday,5
Date1995075,1995,7,Friday,Weekend,5
Date1995071,1995,7,Monday,Weekend,1
Date1995071,1995,7,Monday,Weekday,1
Date1995076,1995,7,Saturday,Weekend,6
Date1995077,1995,7,Sunday,Weekend,7
Date1995074,1995,7,Thursday,Weekday,4
Date1995072,1995,7,Tuesday,Weekday,2
Date1995073,1995,7,Wednesday,Weekday,3
Date1995065,1995,6,Friday,Weekday,5
Date1995065,1995,6,Friday,Weekend,5
Date1995061,1995,6,Monday,Weekend,1
Date1995061,1995,6,Monday,Weekday,1
Date1995066,1995,6,Saturday,Weekend,6
Date1995067,1995,6,Sunday,Weekend,7
Date1995064,1995,6,Thursday,Weekday,4
Date1995062,1995,6,Tuesday,Weekday,2
Date1995063,1995,6,Wednesday,Weekday,3
Date1995055,1995,5,Friday,Weekday,5
Date1995055,1995,5,Friday,Weekend,5
Date1995051,1995,5,Monday,Weekend,1
Date1995051,1995,5,Monday,Weekday,1
Date1995056,1995,5,Saturday,Weekend,6
Date1995057,1995,5,Sunday,Weekend,7
Date1995054,1995,5,Thursday,Weekday,4
Date1995052,1995,5,Tuesday,Weekday,2
Date1995053,1995,5,Wednesday,Weekday,3
Date1995045,1995,4,Friday,Weekday,5
Date1995045,1995,4,Friday,Weekend,5
Date1995041,1995,4,Monday,Weekend,1
Date1995041,1995,4,Monday,Weekday,1
Date1995046,1995,4,Saturday,Weekend,6
Date1995047,1995,4,Sunday,Weekend,7
Date1995044,1995,4,Thursday,Weekday,4
Date1995042,1995,4,Tuesday,Weekday,2
Date1995043,1995,4,Wednesday,Weekday,3
Date1995035,1995,3,Friday,Weekday,5
Date1995035,1995,3,Friday,Weekend,5
Date1995031,1995,3,Monday,Weekday,1
Date1995036,1995,3,Saturday,Weekend,6
Date1995037,1995,3,Sunday,Weekend,7
Date1995034,1995,3,Thursday,Weekday,4
Date1995032,1995,3,Tuesday,Weekday,2
Date1995033,1995,3,Wednesday,Weekday,3
Date1995025,1995,2,Friday,Weekday,5
Date1995025,1995,2,Friday,Weekend,5
Date1995021,1995,2,Monday,Weekend,1
Date1995021,1995,2,Monday,Weekday,1
Date1995026,1995,2,Saturday,Weekend,6
Date1995027,1995,2,Sunday,Weekend,7
Date1995024,1995,2,Thursday,Weekday,4
Date1995022,1995,2,Tuesday,Weekday,2
Date1995023,1995,2,Wednesday,Weekday,3
Date1995015,1995,1,Friday,Weekday,5
Date1995015,1995,1,Friday,Weekend,5
Date1995011,1995,1,Monday,Weekend,1
Date1995011,1995,1,Monday,Weekday,1
Date1995016,1995,1,Saturday,Weekend,6
Date1995017,1995,1,Sunday,Weekend,7
Date1995014,1995,1,Thursday,Weekday,4
Date1995012,1995,1,Tuesday,Weekday,2
Date1995013,1995,1,Wednesday,Weekday,3
Date1994125,1994,12,Friday,Weekday,5
Date1994125,1994,12,Friday,Weekend,5
Date1994121,1994,12,Monday,Weekend,1
Date1994121,1994,12,Monday,Weekday,1
Date1994126,1994,12,Saturday,Weekend,6
Date1994127,1994,12,Sunday,Weekend,7
Date1994124,1994,12,Thursday,Weekday,4
Date1994122,1994,12,Tuesday,Weekday,2
Date1994123,1994,12,Wednesday,Weekday,3
Date1994115,1994,11,Friday,Weekday,5
Date1994115,1994,11,Friday,Weekend,5
Date1994111,1994,11,Monday,Weekend,1
Date1994111,1994,11,Monday,Weekday,1
Date1994116,1994,11,Saturday,Weekend,6
Date1994117,1994,11,Sunday,Weekend,7
Date1994114,1994,11,Thursday,Weekday,4
Date1994112,1994,11,Tuesday,Weekday,2
Date1994113,1994,11,Wednesday,Weekday,3
Date1994105,1994,10,Friday,Weekday,5
Date1994105,1994,10,Friday,Weekend,5
Date1994101,1994,10,Monday,Weekend,1
Date1994101,1994,10,Monday,Weekday,1
Date1994106,1994,10,Saturday,Weekend,6
Date1994107,1994,10,Sunday,Weekend,7
Date1994104,1994,10,Thursday,Weekday,4
Date1994102,1994,10,Tuesday,Weekday,2
Date1994103,1994,10,Wednesday,Weekday,3
Date1994095,1994,9,Friday,Weekday,5
Date1994095,1994,9,Friday,Weekend,5
Date1994091,1994,9,Monday,Weekend,1
Date1994091,1994,9,Monday,Weekday,1
Date1994096,1994,9,Saturday,Weekend,6
Date1994097,1994,9,Sunday,Weekend,7
Date1994094,1994,9,Thursday,Weekday,4
Date1994092,1994,9,Tuesday,Weekday,2
Date1994093,1994,9,Wednesday,Weekday,3
Date1994085,1994,8,Friday,Weekday,5
Date1994085,1994,8,Friday,Weekend,5
Date1994081,1994,8,Monday,Weekend,1
Date1994081,1994,8,Monday,Weekday,1
Date1994086,1994,8,Saturday,Weekend,6
Date1994087,1994,8,Sunday,Weekend,7
Date1994084,1994,8,Thursday,Weekday,4
Date1994082,1994,8,Tuesday,Weekday,2
Date1994083,1994,8,Wednesday,Weekday,3
Date1994075,1994,7,Friday,Weekday,5
Date1994075,1994,7,Friday,Weekend,5
Date1994071,1994,7,Monday,Weekend,1
Date1994071,1994,7,Monday,Weekday,1
Date1994076,1994,7,Saturday,Weekend,6
Date1994077,1994,7,Sunday,Weekend,7
Date1994074,1994,7,Thursday,Weekday,4
Date1994072,1994,7,Tuesday,Weekday,2
Date1994073,1994,7,Wednesday,Weekday,3
Date1994065,1994,6,Friday,Weekday,5
Date1994065,1994,6,Friday,Weekend,5
Date1994061,1994,6,Monday,Weekend,1
Date1994061,1994,6,Monday,Weekday,1
Date1994066,1994,6,Saturday,Weekend,6
Date1994067,1994,6,Sunday,Weekend,7
Date1994064,1994,6,Thursday,Weekday,4
Date1994062,1994,6,Tuesday,Weekday,2
Date1994063,1994,6,Wednesday,Weekday,3
Date1994055,1994,5,Friday,Weekday,5
Date1994055,1994,5,Friday,Weekend,5
Date1994051,1994,5,Monday,Weekend,1
Date1994051,1994,5,Monday,Weekday,1
Date1994056,1994,5,Saturday,Weekend,6
Date1994057,1994,5,Sunday,Weekend,7
Date1994054,1994,5,Thursday,Weekday,4
Date1994052,1994,5,Tuesday,Weekday,2
Date1994053,1994,5,Wednesday,Weekday,3
Date1994045,1994,4,Friday,Weekday,5
Date1994045,1994,4,Friday,Weekend,5
Date1994041,1994,4,Monday,Weekend,1
Date1994041,1994,4,Monday,Weekday,1
Date1994046,1994,4,Saturday,Weekend,6
Date1994047,1994,4,Sunday,Weekend,7
Date1994044,1994,4,Thursday,Weekday,4
Date1994042,1994,4,Tuesday,Weekday,2
Date1994043,1994,4,Wednesday,Weekday,3
Date1994035,1994,3,Friday,Weekday,5
Date1994035,1994,3,Friday,Weekend,5
Date1994031,1994,3,Monday,Weekend,1
Date1994031,1994,3,Monday,Weekday,1
Date1994036,1994,3,Saturday,Weekend,6
Date1994037,1994,3,Sunday,Weekend,7
Date1994034,1994,3,Thursday,Weekday,4
Date1994032,1994,3,Tuesday,Weekday,2
Date1994033,1994,3,Wednesday,Weekday,3
Date1994025,1994,2,Friday,Weekday,5
Date1994025,1994,2,Friday,Weekend,5
Date1994021,1994,2,Monday,Weekend,1
Date1994021,1994,2,Monday,Weekday,1
Date1994026,1994,2,Saturday,Weekend,6
Date1994027,1994,2,Sunday,Weekend,7
Date1994024,1994,2,Thursday,Weekday,4
Date1994022,1994,2,Tuesday,Weekday,2
Date1994023,1994,2,Wednesday,Weekday,3
Date1994015,1994,1,Friday,Weekday,5
Date1994015,1994,1,Friday,Weekend,5
Date1994011,1994,1,Monday,Weekend,1
Date1994011,1994,1,Monday,Weekday,1
Date1994016,1994,1,Saturday,Weekend,6
Date1994017,1994,1,Sunday,Weekend,7
Date1994014,1994,1,Thursday,Weekday,4
Date1994012,1994,1,Tuesday,Weekday,2
Date1994013,1994,1,Wednesday,Weekday,3
Date1993125,1993,12,Friday,Weekday,5
Date1993125,1993,12,Friday,Weekend,5
Date1993121,1993,12,Monday,Weekend,1
Date1993121,1993,12,Monday,Weekday,1
Date1993121,1993,12,Monday,Unknown,1
Date1993126,1993,12,Saturday,Weekend,6
Date1993127,1993,12,Sunday,Weekend,7
Date1993124,1993,12,Thursday,Weekday,4
Date1993122,1993,12,Tuesday,Weekday,2
Date1993123,1993,12,Wednesday,Weekday,3
Date1993115,1993,11,Friday,Weekday,5
Date1993115,1993,11,Friday,Weekend,5
Date1993111,1993,11,Monday,Weekend,1
Date1993111,1993,11,Monday,Weekday,1
Date1993116,1993,11,Saturday,Weekend,6
Date1993117,1993,11,Sunday,Weekend,7
Date1993114,1993,11,Thursday,Weekday,4
Date1993112,1993,11,Tuesday,Weekday,2
Date1993113,1993,11,Wednesday,Weekday,3
Date1993105,1993,10,Friday,Weekday,5
Date1993105,1993,10,Friday,Weekend,5
Date1993101,1993,10,Monday,Weekend,1
Date1993101,1993,10,Monday,Weekday,1
Date1993106,1993,10,Saturday,Weekend,6
Date1993107,1993,10,Sunday,Weekend,7
Date1993104,1993,10,Thursday,Weekday,4
Date1993102,1993,10,Tuesday,Weekday,2
Date1993103,1993,10,Wednesday,Weekday,3
Date1993095,1993,9,Friday,Weekday,5
Date1993095,1993,9,Friday,Weekend,5
Date1993091,1993,9,Monday,Weekday,1
Date1993096,1993,9,Saturday,Weekend,6
Date1993097,1993,9,Sunday,Weekend,7
Date1993094,1993,9,Thursday,Weekday,4
Date1993092,1993,9,Tuesday,Weekday,2
Date1993093,1993,9,Wednesday,Weekday,3
Date1993085,1993,8,Friday,Weekday,5
Date1993085,1993,8,Friday,Weekend,5
Date1993081,1993,8,Monday,Weekend,1
Date1993081,1993,8,Monday,Weekday,1
Date1993086,1993,8,Saturday,Weekend,6
Date1993087,1993,8,Sunday,Weekend,7
Date1993084,1993,8,Thursday,Weekday,4
Date1993082,1993,8,Tuesday,Weekday,2
Date1993083,1993,8,Wednesday,Weekday,3
Date1993075,1993,7,Friday,Weekday,5
Date1993075,1993,7,Friday,Weekend,5
Date1993071,1993,7,Monday,Weekend,1
Date1993071,1993,7,Monday,Weekday,1
Date1993076,1993,7,Saturday,Weekend,6
Date1993077,1993,7,Sunday,Weekend,7
Date1993074,1993,7,Thursday,Weekday,4
Date1993072,1993,7,Tuesday,Weekday,2
Date1993073,1993,7,Wednesday,Weekday,3
Date1993065,1993,6,Friday,Weekday,5
Date1993065,1993,6,Friday,Weekend,5
Date1993061,1993,6,Monday,Weekend,1
Date1993061,1993,6,Monday,Weekday,1
Date1993066,1993,6,Saturday,Weekend,6
Date1993067,1993,6,Sunday,Weekend,7
Date1993064,1993,6,Thursday,Weekday,4
Date1993062,1993,6,Tuesday,Weekday,2
Date1993063,1993,6,Wednesday,Weekday,3
Date1993055,1993,5,Friday,Weekday,5
Date1993055,1993,5,Friday,Weekend,5
Date1993051,1993,5,Monday,Weekend,1
Date1993051,1993,5,Monday,Weekday,1
Date1993056,1993,5,Saturday,Weekend,6
Date1993057,1993,5,Sunday,Weekend,7
Date1993054,1993,5,Thursday,Weekday,4
Date1993052,1993,5,Tuesday,Weekday,2
Date1993053,1993,5,Wednesday,Weekday,3
Date1993045,1993,4,Friday,Weekday,5
Date1993045,1993,4,Friday,Weekend,5
Date1993041,1993,4,Monday,Weekend,1
Date1993041,1993,4,Monday,Weekday,1
Date1993046,1993,4,Saturday,Weekend,6
Date1993047,1993,4,Sunday,Weekend,7
Date1993044,1993,4,Thursday,Weekday,4
Date1993042,1993,4,Tuesday,Weekday,2
Date1993043,1993,4,Wednesday,Weekday,3
Date1993035,1993,3,Friday,Weekday,5
Date1993035,1993,3,Friday,Weekend,5
Date1993031,1993,3,Monday,Weekend,1
Date1993031,1993,3,Monday,Weekday,1
Date1993036,1993,3,Saturday,Weekend,6
Date1993037,1993,3,Sunday,Weekend,7
Date1993034,1993,3,Thursday,Weekday,4
Date1993032,1993,3,Tuesday,Weekday,2
Date1993033,1993,3,Wednesday,Weekday,3
Date1993025,1993,2,Friday,Weekday,5
Date1993025,1993,2,Friday,Weekend,5
Date1993021,1993,2,Monday,Weekend,1
Date1993021,1993,2,Monday,Weekday,1
Date1993026,1993,2,Saturday,Weekend,6
Date1993027,1993,2,Sunday,Weekend,7
Date1993024,1993,2,Thursday,Weekday,4
Date1993022,1993,2,Tuesday,Weekday,2
Date1993023,1993,2,Wednesday,Weekday,3
Date1993015,1993,1,Friday,Weekday,5
Date1993015,1993,1,Friday,Weekend,5
Date1993011,1993,1,Monday,Weekend,1
Date1993011,1993,1,Monday,Weekday,1
Date1993016,1993,1,Saturday,Weekend,6
Date1993017,1993,1,Sunday,Weekend,7
Date1993014,1993,1,Thursday,Weekday,4
Date1993012,1993,1,Tuesday,Weekday,2
Date1993013,1993,1,Wednesday,Weekday,3
Date1992125,1992,12,Friday,Weekday,5
Date1992125,1992,12,Friday,Weekend,5
Date1992121,1992,12,Monday,Weekend,1
Date1992121,1992,12,Monday,Weekday,1
Date1992126,1992,12,Saturday,Weekend,6
Date1992127,1992,12,Sunday,Weekend,7
Date1992124,1992,12,Thursday,Weekday,4
Date1992122,1992,12,Tuesday,Weekday,2
Date1992123,1992,12,Wednesday,Weekday,3
Date1992115,1992,11,Friday,Weekday,5
Date1992115,1992,11,Friday,Weekend,5
Date1992111,1992,11,Monday,Weekend,1
Date1992111,1992,11,Monday,Weekday,1
Date1992116,1992,11,Saturday,Weekend,6
Date1992117,1992,11,Sunday,Weekend,7
Date1992114,1992,11,Thursday,Weekday,4
Date1992112,1992,11,Tuesday,Weekday,2
Date1992113,1992,11,Wednesday,Weekday,3
Date1992105,1992,10,Friday,Weekday,5
Date1992105,1992,10,Friday,Weekend,5
Date1992101,1992,10,Monday,Weekend,1
Date1992101,1992,10,Monday,Weekday,1
Date1992106,1992,10,Saturday,Weekend,6
Date1992107,1992,10,Sunday,Weekend,7
Date1992104,1992,10,Thursday,Weekday,4
Date1992102,1992,10,Tuesday,Weekday,2
Date1992103,1992,10,Wednesday,Weekday,3
Date1992095,1992,9,Friday,Weekday,5
Date1992095,1992,9,Friday,Weekend,5
Date1992091,1992,9,Monday,Weekend,1
Date1992091,1992,9,Monday,Weekday,1
Date1992096,1992,9,Saturday,Weekend,6
Date1992097,1992,9,Sunday,Weekend,7
Date1992094,1992,9,Thursday,Weekday,4
Date1992092,1992,9,Tuesday,Weekday,2
Date1992093,1992,9,Wednesday,Weekday,3
Date1992085,1992,8,Friday,Weekday,5
Date1992085,1992,8,Friday,Weekend,5
Date1992081,1992,8,Monday,Weekend,1
Date1992081,1992,8,Monday,Weekday,1
Date1992086,1992,8,Saturday,Weekend,6
Date1992087,1992,8,Sunday,Weekend,7
Date1992084,1992,8,Thursday,Weekday,4
Date1992082,1992,8,Tuesday,Weekday,2
Date1992083,1992,8,Wednesday,Weekday,3
Date1992075,1992,7,Friday,Weekday,5
Date1992075,1992,7,Friday,Weekend,5
Date1992071,1992,7,Monday,Weekend,1
Date1992071,1992,7,Monday,Weekday,1
Date1992076,1992,7,Saturday,Weekend,6
Date1992077,1992,7,Sunday,Weekend,7
Date1992074,1992,7,Thursday,Weekday,4
Date1992072,1992,7,Tuesday,Weekday,2
Date1992073,1992,7,Wednesday,Weekday,3
Date1992065,1992,6,Friday,Weekday,5
Date1992065,1992,6,Friday,Weekend,5
Date1992061,1992,6,Monday,Weekend,1
Date1992061,1992,6,Monday,Weekday,1
Date1992066,1992,6,Saturday,Weekend,6
Date1992067,1992,6,Sunday,Weekend,7
Date1992064,1992,6,Thursday,Weekday,4
Date1992062,1992,6,Tuesday,Weekday,2
Date1992063,1992,6,Wednesday,Weekday,3
Date1992055,1992,5,Friday,Weekday,5
Date1992055,1992,5,Friday,Weekend,5
Date1992051,1992,5,Monday,Weekend,1
Date1992051,1992,5,Monday,Weekday,1
Date1992056,1992,5,Saturday,Weekend,6
Date1992057,1992,5,Sunday,Weekend,7
Date1992054,1992,5,Thursday,Weekday,4
Date1992052,1992,5,Tuesday,Weekday,2
Date1992053,1992,5,Wednesday,Weekday,3
Date1992045,1992,4,Friday,Weekday,5
Date1992045,1992,4,Friday,Weekend,5
Date1992041,1992,4,Monday,Weekend,1
Date1992041,1992,4,Monday,Weekday,1
Date1992046,1992,4,Saturday,Weekend,6
Date1992047,1992,4,Sunday,Weekend,7
Date1992044,1992,4,Thursday,Weekday,4
Date1992042,1992,4,Tuesday,Weekday,2
Date1992043,1992,4,Wednesday,Weekday,3
Date1992035,1992,3,Friday,Weekday,5
Date1992035,1992,3,Friday,Weekend,5
Date1992031,1992,3,Monday,Weekend,1
Date1992031,1992,3,Monday,Weekday,1
Date1992036,1992,3,Saturday,Weekend,6
Date1992037,1992,3,Sunday,Weekend,7
Date1992034,1992,3,Thursday,Weekday,4
Date1992032,1992,3,Tuesday,Weekday,2
Date1992033,1992,3,Wednesday,Weekday,3
Date1992025,1992,2,Friday,Weekday,5
Date1992025,1992,2,Friday,Weekend,5
Date1992021,1992,2,Monday,Weekend,1
Date1992021,1992,2,Monday,Weekday,1
Date1992026,1992,2,Saturday,Weekend,6
Date1992027,1992,2,Sunday,Weekend,7
Date1992024,1992,2,Thursday,Weekday,4
Date1992022,1992,2,Tuesday,Weekday,2
Date1992023,1992,2,Wednesday,Weekday,3
Date1992015,1992,1,Friday,Weekday,5
Date1992015,1992,1,Friday,Weekend,5
Date1992011,1992,1,Monday,Weekend,1
Date1992011,1992,1,Monday,Weekday,1
Date1992016,1992,1,Saturday,Weekend,6
Date1992017,1992,1,Sunday,Weekend,7
Date1992014,1992,1,Thursday,Weekday,4
Date1992012,1992,1,Tuesday,Weekday,2
Date1992013,1992,1,Wednesday,Weekday,3
Date1991125,1991,12,Friday,Weekday,5
Date1991125,1991,12,Friday,Weekend,5
Date1991121,1991,12,Monday,Weekend,1
Date1991121,1991,12,Monday,Weekday,1
Date1991126,1991,12,Saturday,Weekend,6
Date1991127,1991,12,Sunday,Weekend,7
Date1991124,1991,12,Thursday,Weekday,4
Date1991122,1991,12,Tuesday,Weekday,2
Date1991123,1991,12,Wednesday,Weekday,3
Date1991115,1991,11,Friday,Weekday,5
Date1991115,1991,11,Friday,Weekend,5
Date1991111,1991,11,Monday,Weekend,1
Date1991111,1991,11,Monday,Weekday,1
Date1991116,1991,11,Saturday,Weekend,6
Date1991117,1991,11,Sunday,Weekend,7
Date1991114,1991,11,Thursday,Weekday,4
Date1991112,1991,11,Tuesday,Weekday,2
Date1991113,1991,11,Wednesday,Weekday,3
Date1991105,1991,10,Friday,Weekday,5
Date1991105,1991,10,Friday,Weekend,5
Date1991101,1991,10,Monday,Weekend,1
Date1991101,1991,10,Monday,Weekday,1
Date1991106,1991,10,Saturday,Weekend,6
Date1991107,1991,10,Sunday,Weekend,7
Date1991104,1991,10,Thursday,Weekday,4
Date1991102,1991,10,Tuesday,Weekday,2
Date1991103,1991,10,Wednesday,Weekday,3
Date1991095,1991,9,Friday,Weekday,5
Date1991095,1991,9,Friday,Weekend,5
Date1991091,1991,9,Monday,Weekend,1
Date1991091,1991,9,Monday,Weekday,1
Date1991096,1991,9,Saturday,Weekend,6
Date1991097,1991,9,Sunday,Weekend,7
Date1991094,1991,9,Thursday,Weekday,4
Date1991092,1991,9,Tuesday,Weekday,2
Date1991093,1991,9,Wednesday,Weekday,3
Date1991085,1991,8,Friday,Weekday,5
Date1991085,1991,8,Friday,Weekend,5
Date1991081,1991,8,Monday,Weekend,1
Date1991081,1991,8,Monday,Weekday,1
Date1991086,1991,8,Saturday,Weekend,6
Date1991087,1991,8,Sunday,Weekend,7
Date1991084,1991,8,Thursday,Weekday,4
Date1991082,1991,8,Tuesday,Weekday,2
Date1991083,1991,8,Wednesday,Weekday,3
Date1991075,1991,7,Friday,Weekday,5
Date1991075,1991,7,Friday,Weekend,5
Date1991071,1991,7,Monday,Weekend,1
Date1991071,1991,7,Monday,Weekday,1
Date1991076,1991,7,Saturday,Weekend,6
Date1991077,1991,7,Sunday,Weekend,7
Date1991074,1991,7,Thursday,Weekday,4
Date1991072,1991,7,Tuesday,Weekday,2
Date1991073,1991,7,Wednesday,Weekday,3
Date1991065,1991,6,Friday,Weekday,5
Date1991065,1991,6,Friday,Weekend,5
Date1991061,1991,6,Monday,Weekday,1
Date1991066,1991,6,Saturday,Weekend,6
Date1991067,1991,6,Sunday,Weekend,7
Date1991064,1991,6,Thursday,Weekday,4
Date1991062,1991,6,Tuesday,Weekday,2
Date1991063,1991,6,Wednesday,Weekday,3
Date1991055,1991,5,Friday,Weekday,5
Date1991055,1991,5,Friday,Weekend,5
Date1991051,1991,5,Monday,Weekend,1
Date1991051,1991,5,Monday,Weekday,1
Date1991056,1991,5,Saturday,Weekend,6
Date1991057,1991,5,Sunday,Weekend,7
Date1991054,1991,5,Thursday,Weekday,4
Date1991052,1991,5,Tuesday,Weekday,2
Date1991053,1991,5,Wednesday,Weekday,3
Date1991045,1991,4,Friday,Weekday,5
Date1991045,1991,4,Friday,Weekend,5
Date1991041,1991,4,Monday,Weekday,1
Date1991046,1991,4,Saturday,Weekend,6
Date1991047,1991,4,Sunday,Weekend,7
Date1991044,1991,4,Thursday,Weekday,4
Date1991042,1991,4,Tuesday,Weekday,2
Date1991043,1991,4,Wednesday,Weekday,3
Date1991035,1991,3,Friday,Weekday,5
Date1991035,1991,3,Friday,Weekend,5
Date1991031,1991,3,Monday,Weekday,1
Date1991036,1991,3,Saturday,Weekend,6
Date1991037,1991,3,Sunday,Weekend,7
Date1991034,1991,3,Thursday,Weekday,4
Date1991032,1991,3,Tuesday,Weekday,2
Date1991033,1991,3,Wednesday,Weekday,3
Date1991025,1991,2,Friday,Weekday,5
Date1991025,1991,2,Friday,Weekend,5
Date1991021,1991,2,Monday,Weekday,1
Date1991026,1991,2,Saturday,Weekend,6
Date1991027,1991,2,Sunday,Weekend,7
Date1991024,1991,2,Thursday,Weekday,4
Date1991022,1991,2,Tuesday,Weekday,2
Date1991023,1991,2,Wednesday,Weekday,3
Date1991015,1991,1,Friday,Weekday,5
Date1991015,1991,1,Friday,Weekend,5
Date1991011,1991,1,Monday,Weekend,1
Date1991011,1991,1,Monday,Weekday,1
Date1991016,1991,1,Saturday,Weekend,6
Date1991017,1991,1,Sunday,Weekend,7
Date1991014,1991,1,Thursday,Weekday,4
Date1991012,1991,1,Tuesday,Weekday,2
Date1991013,1991,1,Wednesday,Weekday,3
Date1990125,1990,12,Friday,Weekday,5
Date1990125,1990,12,Friday,Weekend,5
Date1990121,1990,12,Monday,Weekend,1
Date1990121,1990,12,Monday,Weekday,1
Date1990126,1990,12,Saturday,Weekend,6
Date1990127,1990,12,Sunday,Weekend,7
Date1990124,1990,12,Thursday,Weekday,4
Date1990122,1990,12,Tuesday,Weekday,2
Date1990123,1990,12,Wednesday,Weekday,3
Date1990115,1990,11,Friday,Weekday,5
Date1990115,1990,11,Friday,Weekend,5
Date1990111,1990,11,Monday,Weekday,1
Date1990116,1990,11,Saturday,Weekend,6
Date1990117,1990,11,Sunday,Weekend,7
Date1990114,1990,11,Thursday,Weekday,4
Date1990112,1990,11,Tuesday,Weekday,2
Date1990113,1990,11,Wednesday,Weekday,3
Date1990105,1990,10,Friday,Weekday,5
Date1990105,1990,10,Friday,Weekend,5
Date1990101,1990,10,Monday,Weekend,1
Date1990101,1990,10,Monday,Weekday,1
Date1990106,1990,10,Saturday,Weekend,6
Date1990107,1990,10,Sunday,Weekend,7
Date1990104,1990,10,Thursday,Weekday,4
Date1990102,1990,10,Tuesday,Weekday,2
Date1990103,1990,10,Wednesday,Weekday,3
Date1990095,1990,9,Friday,Weekday,5
Date1990095,1990,9,Friday,Weekend,5
Date1990091,1990,9,Monday,Weekend,1
Date1990091,1990,9,Monday,Weekday,1
Date1990096,1990,9,Saturday,Weekend,6
Date1990097,1990,9,Sunday,Weekend,7
Date1990094,1990,9,Thursday,Weekday,4
Date1990092,1990,9,Tuesday,Weekday,2
Date1990093,1990,9,Wednesday,Weekday,3
Date1990085,1990,8,Friday,Weekday,5
Date1990085,1990,8,Friday,Weekend,5
Date1990081,1990,8,Monday,Weekend,1
Date1990081,1990,8,Monday,Weekday,1
Date1990086,1990,8,Saturday,Weekend,6
Date1990087,1990,8,Sunday,Weekend,7
Date1990084,1990,8,Thursday,Weekday,4
Date1990082,1990,8,Tuesday,Weekday,2
Date1990083,1990,8,Wednesday,Weekday,3
Date1990075,1990,7,Friday,Weekday,5
Date1990075,1990,7,Friday,Weekend,5
Date1990075,1990,7,Friday,Unknown,5
Date1990071,1990,7,Monday,Weekend,1
Date1990071,1990,7,Monday,Weekday,1
Date1990076,1990,7,Saturday,Weekend,6
Date1990077,1990,7,Sunday,Weekend,7
Date1990074,1990,7,Thursday,Weekday,4
Date1990072,1990,7,Tuesday,Weekday,2
Date1990073,1990,7,Wednesday,Weekday,3
Date1990065,1990,6,Friday,Weekday,5
Date1990065,1990,6,Friday,Weekend,5
Date1990061,1990,6,Monday,Weekend,1
Date1990061,1990,6,Monday,Weekday,1
Date1990066,1990,6,Saturday,Weekend,6
Date1990067,1990,6,Sunday,Weekend,7
Date1990064,1990,6,Thursday,Weekday,4
Date1990062,1990,6,Tuesday,Weekday,2
Date1990063,1990,6,Wednesday,Weekday,3
Date1990055,1990,5,Friday,Weekday,5
Date1990055,1990,5,Friday,Weekend,5
Date1990051,1990,5,Monday,Weekend,1
Date1990051,1990,5,Monday,Weekday,1
Date1990056,1990,5,Saturday,Weekend,6
Date1990057,1990,5,Sunday,Weekend,7
Date1990054,1990,5,Thursday,Weekday,4
Date1990052,1990,5,Tuesday,Weekday,2
Date1990053,1990,5,Wednesday,Weekday,3
Date1990045,1990,4,Friday,Weekday,5
