Crash ID,DateID,LocationID,Crash Type,Number Fatalities,Speed Limit,National LGA Name 2021,TimeID,VehicleID,EventID,PeopleID
20243194,,,Single,1,Medium,Brisbane,Time23,Veh1,Event2,Peop366
20245148,,,Single,1,Medium,,Time42,Veh1,Event2,Peop367
20246017,,Loc106,Multiple,2,Medium,Clarence,Time114,Veh5,Event2,"Peop368, Peop369"
20243070,,,Multiple,1,Fast,Brisbane,Time64,Veh5,Event2,Peop370
20243165,Date2024095,,Multiple,1,Medium,Moreton Bay,Time101,Veh1,Event2,Peop371
20241063,,,Multiple,1,Medium,Central Coast,Time67,Veh1,Event2,Peop372
20241132,,,Multiple,1,Medium,Wollongong,Time225,Veh8,Event2,Peop373
20241292,,,Multiple,1,Medium,Central Coast,Time226,Veh1,Event2,Peop374
20245141,,,Single,1,Medium,,Time227,Veh1,Event2,Peop375
20241189,,,Single,1,Fast,Lismore,Time129,Veh1,Event2,Peop376
20241233,,,Multiple,4,Fast,Narromine,Time228,Veh1,Event2,"Peop377, Peop378, Peop379, Peop380"
20242115,Date2024091,Loc107,Single,1,Fast,Greater Shepparton,Time229,Veh1,Event2,Peop381
20242167,,Loc108,Multiple,1,Medium,Moreland,Time230,Veh1,Event2,Peop382
20241016,,,Single,1,Fast,Narrandera,Time82,Veh1,Event2,Peop383
20246025,,Loc109,Single,1,Medium,Huon Valley,Time23,Veh1,Event2,Peop385
20243234,,,Multiple,1,Medium,Logan,Time23,Veh1,Event2,Peop384
20241220,,,Multiple,1,Medium,Cessnock,Time61,Veh1,Event2,Peop386
20243002,,,Multiple,1,Medium,Townsville,Time64,Veh1,Event2,Peop387
20241034,,,Multiple,1,Medium,Griffith,Time100,Veh1,Event2,Peop388
20242012,,,Single,1,Medium,Wodonga,Time231,Veh1,Event2,Peop389
20243009,Date2024096,,Multiple,2,Medium,Sunshine Coast,Time15,Veh1,Event2,"Peop390, Peop391"
20245018,,,Single,1,Medium,,Time232,Veh1,Event2,Peop392
20241269,,,Single,1,Medium,Mid-Coast,Time233,Veh1,Event2,Peop393
20242093,,,Single,1,Medium,Darebin,Time234,Veh1,Event2,Peop394
20242176,,,Multiple,1,Fast,Murrindindi,Time235,Veh1,Event2,Peop395
20242255,,,Multiple,1,Fast,Ballarat,Time236,Veh1,Event2,Peop396
20241066,,Loc110,Single,1,Fast,Wingecarribee,Time172,Veh1,Event2,Peop397
20242175,,Loc111,Multiple,1,Fast,Cardinia,Time237,Veh1,Event2,Peop398
20243207,,,Single,1,Medium,Rockhampton,Time101,Veh1,Event2,Peop399
20242029,,Loc112,Multiple,1,Medium,Maroondah,Time238,Veh1,Event2,Peop400
20241246,,,Multiple,1,Medium,Albury,Time10,Veh1,Event2,Peop401
20242046,,,Multiple,1,,,Time130,Veh1,Event2,Peop402
20241078,,Loc113,Single,1,Medium,Tweed,Time167,Veh1,Event2,Peop403
20245065,,,Single,1,Fast,,Time239,Veh1,Event2,Peop404
20243064,Date2024097,,Single,1,Fast,North Burnett,Time88,Veh1,Event2,Peop405
20241013,,Loc114,Single,2,Fast,Moree Plains,Time193,Veh1,Event2,"Peop406, Peop407"
20246019,,,Single,1,Medium,Huon Valley,Time105,Veh1,Event2,Peop408
20247019,,,Single,1,,,Time34,Veh1,Event2,Peop409
20247039,,,Single,1,,,Time240,Veh5,Event2,Peop410
20242257,,,Multiple,1,Medium,Mornington Peninsula,Time241,Veh1,Event2,Peop411
20241138,,,Multiple,1,Medium,Fairfield,Time36,Veh1,Event2,Peop412
20245013,,,Single,1,Fast,,Time142,Veh3,Event2,Peop413
20247045,,,Single,1,,,Time242,Veh1,Event2,Peop414
20244014,,,Multiple,1,Low,Unley,Time6,Veh1,Event2,Peop415
20242053,,,Single,1,Fast,Yarra Ranges,Time160,Veh1,Event2,Peop417
20244069,,,Single,1,Medium,Alexandrina,Time160,Veh1,Event2,Peop416
20243111,,,Multiple,1,Fast,Whitsunday,Time64,Veh1,Event2,Peop418
20247028,,,Multiple,1,,,Time126,Veh1,Event2,Peop419
20243067,,,Single,1,Fast,Gympie,Time9,Veh1,Event2,Peop420
20242186,,Loc115,Multiple,1,Medium,Melton,Time243,Veh5,Event2,Peop421
20242250,,,Single,1,Medium,Frankston,Time244,Veh1,Event2,Peop422
20245078,,,Single,1,Medium,,Time245,Veh1,Event2,Peop423
20243167,Date2024094,,Single,1,Medium,Burdekin,Time88,Veh1,Event2,Peop424
20245150,,,Single,1,Fast,,Time246,Veh1,Event2,Peop425
20243106,,,Single,1,Medium,Brisbane,Time1,Veh1,Event2,Peop426
20242098,,,Multiple,1,Medium,Knox,Time247,Veh1,Event2,Peop427
20241179,,,Multiple,1,Medium,Mid-Coast,Time169,Veh1,Event2,Peop428
20242070,,,Multiple,1,Medium,Whittlesea,Time248,Veh1,Event2,Peop429
20243261,,,Multiple,1,Fast,Mareeba,Time181,Veh3,Event2,Peop430
20243227,,,Single,1,Fast,Western Downs,Time80,Veh1,Event2,Peop431
20242243,,,Multiple,1,Medium,Yarra Ranges,Time5,Veh1,Event2,Peop432
20242102,,,Multiple,1,Medium,Monash,Time249,Veh1,Event2,Peop433
20245165,,,Single,1,Fast,,Time250,Veh1,Event2,Peop434
20241109,,,Single,1,Fast,Unincorporated,Time251,Veh1,Event2,Peop435
20243187,Date2024092,,Single,1,Medium,South Burnett,Time1,Veh1,Event2,Peop436
20245028,,,Single,1,Fast,,Time252,Veh1,Event2,Peop437
20241301,,,Multiple,1,Medium,Blacktown,Time253,Veh1,Event2,Peop438
20243135,,,Single,1,Fast,Western Downs,Time26,Veh5,Event2,Peop439
20245166,,,Single,1,Fast,,Time254,Veh1,Event2,Peop440
20245110,,,Single,1,Medium,,Time255,Veh1,Event2,Peop441
20241248,Date2024093,,Multiple,1,Medium,Cumberland,Time106,Veh1,Event2,Peop442
20245030,,,Single,1,Fast,,Time256,Veh1,Event2,Peop443
20243268,,,Single,1,Fast,Barcaldine,Time80,Veh1,Event2,Peop444
20242071,,,Multiple,1,Medium,Wyndham,Time257,Veh1,Event2,Peop445
20241020,,,Single,1,Fast,Glen Innes Severn,Time258,Veh1,Event2,Peop446
20241294,,,Single,1,Medium,Lismore,Time259,Veh1,Event2,Peop447
20241304,,,Multiple,1,Medium,Ballina,Time260,Veh1,Event2,Peop448
20245112,,,Single,1,Fast,,Time261,Veh1,Event2,Peop449
20242123,,,Single,1,Medium,Yarra Ranges,Time262,Veh1,Event2,Peop450
20243197,,Loc116,Single,1,Medium,Brisbane,Time102,Veh1,Event2,Peop451
20242144,,,Multiple,1,Medium,Yarra Ranges,Time263,Veh1,Event2,Peop452
20241199,,Loc117,Single,2,Medium,Northern Beaches,Time177,Veh1,Event2,"Peop453, Peop454"
20243066,Date2024085,,Single,1,Medium,Townsville,Time50,Veh1,Event2,Peop455
20243203,,,Single,1,Fast,Livingstone,Time151,Veh1,Event2,Peop457
20243233,,,Multiple,1,Fast,Gladstone,Time151,Veh3,Event2,Peop456
20242209,,,Multiple,1,Fast,Greater Shepparton,Time2,Veh1,Event2,Peop458
20242056,,,Multiple,1,Medium,Yarra Ranges,Time51,Veh1,Event2,Peop459
20245152,,,Single,1,Fast,,Time138,Veh1,Event2,Peop460
20242130,,,Multiple,1,Fast,Golden Plains,Time264,Veh1,Event2,Peop461
20243109,,,Multiple,2,Fast,Cassowary Coast,Time80,Veh1,Event2,"Peop462, Peop463"
20243010,,,Single,1,Fast,Cook,Time6,Veh1,Event2,Peop464
20247035,,,Multiple,1,,,Time265,Veh1,Event2,Peop465
20243181,,,Multiple,1,Fast,Ipswich,Time42,Veh1,Event2,Peop466
20246018,,,Multiple,1,Medium,Clarence,Time206,Veh7,Event2,Peop467
20241071,,,Single,1,Medium,Georges River,Time126,Veh1,Event2,Peop468
20241186,,,Multiple,1,Medium,Lithgow,Time174,Veh1,Event2,Peop469
20243078,Date2024085,,Multiple,1,Medium,Logan,Time101,Veh1,Event2,Peop470
20241223,,,Multiple,1,Medium,Wollongong,Time266,Veh1,Event2,Peop471
20245136,,,Single,1,Medium,,Time91,Veh1,Event2,Peop472
20241221,,,Multiple,1,Medium,Maitland,Time10,Veh1,Event2,Peop473
20241143,,,Multiple,1,Fast,Greater Hume,Time267,Veh1,Event2,Peop474
20243242,,,Single,1,Fast,Western Downs,Time102,Veh1,Event2,Peop475
20247031,,,Multiple,1,,,Time129,Veh1,Event2,Peop476
20242189,Date2024081,,Single,1,Medium,Kingston (Vic.),Time268,Veh1,Event2,Peop477
20245102,,,Single,1,Fast,,Time50,Veh1,Event2,Peop478
20242170,,,Multiple,1,Medium,Manningham,Time269,Veh5,Event2,Peop479
20243043,Date2024081,,Multiple,1,Medium,Sunshine Coast,Time270,Veh5,Event2,Peop480
20241140,,,Multiple,1,Fast,Bathurst Regional,Time181,Veh1,Event2,Peop481
20244063,,,Multiple,1,Fast,Wudinna,Time233,Veh1,Event2,Peop482
20245010,,,Single,1,Medium,,Time119,Veh1,Event2,Peop483
20241131,,,Single,1,Fast,Inverell,Time271,Veh1,Event2,Peop484
20245019,,,Single,1,Medium,,Time272,Veh1,Event2,Peop485
20242172,,,Multiple,1,Medium,Brimbank,Time111,Veh1,Event2,Peop486
20241111,,,Multiple,1,Medium,Maitland,Time273,Veh1,Event2,Peop487
20242055,,,Single,1,Medium,Darebin,Time274,Veh1,Event2,Peop488
20241017,,,Multiple,1,Medium,Penrith,Time275,Veh1,Event2,Peop489
20244067,,,Single,1,Low,Charles Sturt,Time276,Veh1,Event2,Peop490
20246024,Date2024086,Loc118,Single,1,Fast,Flinders (Tas.),Time277,Veh1,Event2,Peop491
20241254,,,Single,2,Medium,Mid-Coast,Time32,Veh1,Event2,"Peop492, Peop493"
20247004,,,Multiple,1,,,Time278,Veh2,Event2,Peop494
20243011,,,Multiple,1,Medium,Scenic Rim,Time80,Veh1,Event2,Peop495
20245147,,,Single,1,Fast,,Time196,Veh1,Event2,Peop496
20246011,,Loc119,Multiple,1,Medium,Burnie,Time6,Veh1,Event2,Peop497
20242177,,,Single,1,Medium,Mornington Peninsula,Time279,Veh1,Event2,Peop498
20241127,,,Single,1,Medium,Armidale Regional,Time185,Veh1,Event2,Peop499
20241210,,,Single,1,Fast,Tamworth Regional,Time8,Veh1,Event2,Peop500
20242132,,,Single,2,Fast,Greater Shepparton,Time280,Veh1,Event2,"Peop501, Peop502"
20242184,,,Multiple,1,Medium,Ballarat,Time281,Veh1,Event2,Peop503
20243024,,,Single,1,Medium,Sunshine Coast,Time129,Veh1,Event2,Peop505
20241253,,,Single,1,Fast,Dubbo Regional,Time129,Veh1,Event2,Peop504
20245058,,,Single,3,Fast,,Time282,Veh1,Event2,"Peop506, Peop507, Peop508"
20242224,,,Single,1,Medium,Melton,Time283,Veh1,Event2,Peop509
20243031,Date2024087,,Single,1,Medium,Gold Coast,Time88,Veh1,Event2,Peop510
20242069,,,Multiple,1,Medium,Darebin,Time284,Veh1,Event2,Peop511
20245076,,,Single,1,Fast,,Time285,Veh1,Event2,Peop512
20243156,,,Single,1,Medium,Ipswich,Time1,Veh1,Event2,Peop513
20242251,,Loc120,Single,1,Medium,Greater Geelong,Time286,Veh1,Event2,Peop514
20244034,,,Single,1,Medium,Adelaide Hills,Time35,Veh1,Event2,Peop515
20242090,,,Single,1,Fast,Cardinia,Time96,Veh1,Event2,Peop516
20243231,,,Multiple,4,Fast,Whitsunday,Time6,Veh1,Event2,"Peop517, Peop518, Peop519, Peop520"
20242194,,,Single,1,Fast,Mitchell,Time45,Veh1,Event2,Peop521
20245085,,,Single,1,Medium,,Time287,Veh1,Event2,Peop522
20243142,Date2024084,,Single,1,Fast,North Burnett,Time55,Veh1,Event2,Peop523
20242043,,,Multiple,1,Medium,Wyndham,Time73,Veh5,Event2,Peop524
20243124,,,Multiple,1,Fast,Mackay,Time23,Veh5,Event2,Peop525
20244007,,Loc121,Single,1,Medium,Onkaparinga,Time288,Veh1,Event2,Peop526
20242060,,,Single,1,Medium,Stonnington,Time289,Veh1,Event2,Peop527
20243104,,,Single,1,Medium,Douglas,Time26,Veh1,Event2,Peop528
20244041,,,Single,1,Fast,Unincorporated SA,Time290,Veh1,Event2,Peop529
20247043,,,Single,1,,,Time10,Veh5,Event2,Peop530
20246026,,,Single,1,Medium,Launceston,Time291,Veh1,Event2,Peop531
20243021,Date2024082,,Multiple,1,Fast,Gladstone,Time50,Veh3,Event2,Peop532
20245140,,,Single,1,Fast,,Time292,Veh1,Event2,Peop533
20242155,,,Multiple,1,Fast,Indigo,Time293,Veh1,Event2,Peop534
20242032,,,Single,1,Low,Yarra,Time272,Veh5,Event2,Peop535
20241285,,,Multiple,1,Medium,Canterbury-Bankstown,Time201,Veh1,Event2,Peop536
20245011,,,Single,1,Medium,,Time150,Veh1,Event2,Peop537
20244066,,,Single,1,Fast,Wakefield,Time9,Veh1,Event2,Peop538
20242064,,,Multiple,1,Medium,Port Phillip,Time294,Veh1,Event2,Peop539
20242164,,,Single,1,Medium,Cardinia,Time295,Veh1,Event2,Peop540
20244035,,,Single,1,Fast,Yankalilla,Time296,Veh1,Event2,Peop541
20242252,Date2024083,,Multiple,1,,,Time293,Veh1,Event2,Peop542
20243018,,,Single,1,Medium,Logan,Time18,Veh1,Event2,Peop543
20242086,,,Multiple,1,Medium,Frankston,Time297,Veh1,Event2,Peop544
20243217,,,Multiple,1,Medium,Cassowary Coast,Time80,Veh5,Event2,Peop545
20243251,,,Multiple,1,Fast,Scenic Rim,Time101,Veh3,Event2,Peop546
20243058,,,Single,1,Fast,Gladstone,Time9,Veh1,Event2,Peop547
20245053,,,Single,1,Fast,,Time298,Veh9,Event2,Peop548
20247038,,,Single,1,,,Time213,Veh1,Event2,Peop549
20244046,,,Single,1,Fast,Yankalilla,Time299,Veh1,Event2,Peop550
20245014,,,Single,1,Medium,,Time300,Veh1,Event2,Peop551
20243085,Date2024075,,Single,1,Medium,Rockhampton,Time181,Veh1,Event2,Peop552
20244039,,,Single,1,Fast,Light,Time301,Veh1,Event2,Peop553
20243240,,,Single,1,Fast,Mackay,Time55,Veh1,Event2,Peop554
20247049,,,Multiple,1,Fast,,Time302,Veh1,Event2,Peop557
20247017,,,Multiple,2,Fast,,Time302,Veh1,Event2,"Peop555, Peop556"
20246002,,,Multiple,2,Fast,Waratah-Wynyard,Time303,Veh1,Event2,"Peop558, Peop559"
20242099,,,Multiple,2,Fast,Campaspe,Time82,Veh1,Event2,"Peop560, Peop561"
20247036,,,Single,2,Fast,,Time41,Veh1,Event2,"Peop562, Peop563"
20241176,,,Multiple,1,Medium,Wollongong,Time26,Veh1,Event2,Peop565
20243063,,,Single,1,Medium,Logan,Time26,Veh1,Event2,Peop564
20247022,,Loc122,Multiple,1,Fast,Barkly,Time115,Veh5,Event2,Peop566
20241086,,,Single,1,Medium,Port Stephens,Time160,Veh1,Event2,Peop567
20241224,Date2024075,,Single,1,Medium,Port Stephens,Time177,Veh1,Event2,Peop568
20241265,Date2024071,,Multiple,1,Fast,Blacktown,Time304,Veh1,Event2,Peop569
20241202,,,Single,1,Medium,Inverell,Time305,Veh1,Event2,Peop570
20245052,,,Single,1,Medium,,Time264,Veh1,Event2,Peop571
20245064,,,Single,1,Fast,,Time119,Veh1,Event2,Peop572
20246023,,,Multiple,1,Medium,Clarence,Time306,Veh7,Event2,Peop573
20241293,,,Multiple,1,Fast,Forbes,Time307,Veh3,Event2,Peop574
20241299,,,Multiple,1,Fast,Blayney,Time81,Veh1,Event2,Peop575
20244078,,,Single,1,Medium,Campbelltown (SA),Time308,Veh1,Event2,Peop576
20243164,,,Multiple,1,Medium,Gold Coast,Time23,Veh5,Event2,Peop577
20242201,,,Single,1,Fast,Latrobe (Vic.),Time99,Veh1,Event2,Peop578
20245117,,,Single,1,Medium,,Time26,Veh1,Event2,Peop579
20241307,,,Single,1,Fast,Lithgow,Time309,Veh1,Event2,Peop580
20242074,,,Multiple,2,Fast,Surf Coast,Time310,Veh1,Event2,"Peop581, Peop582"
20241243,,,Multiple,2,Fast,Moree Plains,Time311,Veh3,Event2,"Peop583, Peop584"
20247034,,Loc123,Single,1,Medium,Palmerston,Time312,Veh1,Event2,Peop585
20241260,Date2024076,,Single,1,Medium,Gunnedah,Time313,Veh1,Event2,Peop586
20243004,,,Single,1,Medium,Townsville,Time50,Veh1,Event2,Peop587
20246014,,,Multiple,2,Medium,Break O'Day,Time79,Veh1,Event2,"Peop588, Peop589"
20242024,,,Multiple,1,Medium,Buloke,Time314,Veh3,Event2,Peop590
20245105,,,Single,1,Fast,,Time278,Veh1,Event2,Peop591
20243169,,,Single,1,Medium,Scenic Rim,Time23,Veh1,Event2,Peop592
20243081,,,Multiple,2,Fast,Bundaberg,Time23,Veh1,Event2,"Peop593, Peop594"
20242169,,,Single,1,Fast,West Wimmera,Time24,Veh1,Event2,Peop595
20242119,,,Single,1,,,Time42,Veh1,Event2,Peop596
20241110,,,Single,1,Medium,Lake Macquarie,Time42,Veh1,Event2,Peop597
20241082,,,Multiple,1,Medium,Ku-ring-gai,Time315,Veh1,Event2,Peop598
20242062,,,Single,1,Fast,Casey,Time295,Veh1,Event2,Peop599
20245132,,,Multiple,1,Medium,,Time316,Veh1,Event2,Peop600
20241159,Date2024077,,Single,1,Fast,Snowy Monaro Regional,Time144,Veh1,Event2,Peop601
20246022,,,Multiple,1,Medium,Hobart,Time317,Veh1,Event2,Peop602
20241229,,,Single,1,Medium,Shoalhaven,Time180,Veh1,Event2,Peop603
20245062,,,Single,1,Fast,,Time318,Veh1,Event2,Peop604
20242026,,,Single,1,Medium,Greater Bendigo,Time319,Veh1,Event2,Peop605
20247009,,,Single,1,Fast,,Time271,Veh1,Event2,Peop606
20242268,,,Single,1,Medium,Baw Baw,Time182,Veh5,Event2,Peop607
20242238,,,Single,1,Medium,Warrnambool,Time320,Veh1,Event2,Peop608
20242122,,,Multiple,1,Medium,Monash,Time122,Veh1,Event2,Peop609
20241046,,,Single,3,Fast,Goulburn Mulwaree,Time6,Veh1,Event2,"Peop610, Peop611, Peop612"
20243192,,,Multiple,1,Fast,Scenic Rim,Time23,Veh1,Event2,Peop613
20241032,,,Multiple,2,Medium,Berrigan,Time99,Veh1,Event2,"Peop614, Peop615"
20241031,,Loc124,Multiple,1,Medium,Warren,Time62,Veh1,Event2,Peop616
20243254,,,Single,1,Medium,Sunshine Coast,Time64,Veh1,Event2,Peop617
20243133,,,Single,1,Fast,Cook,Time64,Veh1,Event2,Peop618
20241203,,,Single,1,Fast,Mid-Western Regional,Time66,Veh1,Event2,Peop619
20247046,,,Single,1,Fast,Victoria Daly,Time321,Veh1,Event2,Peop620
20243118,Date2024074,,Single,1,Medium,Brisbane,Time136,Veh1,Event2,Peop621
20243173,,,Multiple,1,Medium,Whitsunday,Time1,Veh1,Event2,Peop622
20243199,,,Single,1,Low,Gold Coast,Time106,Veh1,Event2,Peop623
20244003,,,Single,1,Medium,Salisbury,Time322,Veh1,Event2,Peop624
20241298,,,Single,1,Medium,Clarence Valley,Time95,Veh3,Event2,Peop625
20242112,,,Multiple,2,Fast,Moira,Time323,Veh1,Event2,"Peop626, Peop627"
20243092,,,Multiple,1,Fast,Fraser Coast,Time55,Veh5,Event2,Peop628
20243042,,Loc125,Multiple,1,Medium,Brisbane,Time6,Veh1,Event2,Peop629
20243221,,,Multiple,1,Low,Gold Coast,Time42,Veh1,Event2,Peop630
20244005,,,Multiple,1,Fast,Berri Barmera,Time324,Veh1,Event2,Peop631
20243178,,,Multiple,1,Medium,Moreton Bay,Time64,Veh1,Event2,Peop632
20245074,,,Single,1,Medium,,Time325,Veh1,Event2,Peop633
20242196,,,Single,1,,Campaspe,Time325,Veh1,Event2,Peop634
20244050,,,Multiple,1,Medium,Alexandrina,Time126,Veh1,Event2,Peop635
20241208,,,Multiple,1,Fast,Narrandera,Time226,Veh3,Event2,Peop636
20242259,Date2024072,,Single,1,Fast,Glenelg,Time326,Veh3,Event2,Peop637
20242212,,,Multiple,1,Medium,Moonee Valley,Time270,Veh1,Event2,Peop638
20244045,,,Single,1,Medium,Playford,Time327,Veh1,Event2,Peop639
20243019,,,Multiple,1,Medium,Toowoomba,Time18,Veh1,Event2,Peop640
20241036,,,Multiple,1,Fast,Mid-Coast,Time328,Veh1,Event2,Peop641
20242226,,,Single,1,Medium,Whittlesea,Time329,Veh1,Event2,Peop642
20247007,,,Single,1,Fast,Litchfield,Time330,Veh1,Event2,Peop643
20243074,,,Multiple,1,Medium,Sunshine Coast,Time42,Veh8,Event2,Peop644
20241003,,,Single,1,Fast,Narrabri,Time331,Veh1,Event2,Peop645
20241277,,,Single,1,Fast,Glen Innes Severn,Time207,Veh1,Event2,Peop646
20241249,,,Single,1,Medium,Wingecarribee,Time174,Veh1,Event2,Peop647
20242020,,,Multiple,1,Medium,Greater Dandenong,Time116,Veh1,Event2,Peop648
20242108,,,Multiple,1,Medium,Boroondara,Time332,Veh1,Event2,Peop649
20243120,,,Multiple,1,Medium,Fraser Coast,Time9,Veh3,Event2,Peop650
20242187,,,Multiple,1,Fast,Golden Plains,Time10,Veh1,Event2,Peop651
20245075,,,Single,1,Fast,,Time333,Veh1,Event2,Peop652
20243116,,,Multiple,2,Fast,Cassowary Coast,Time311,Veh3,Event2,"Peop653, Peop654"
20245151,,,Single,1,Medium,,Time86,Veh1,Event2,Peop655
20242133,Date2024073,,Single,1,Medium,Melton,Time88,Veh1,Event2,Peop656
20241092,,,Multiple,1,Medium,Central Coast,Time334,Veh1,Event2,Peop657
20245050,,,Single,2,Fast,,Time32,Veh1,Event2,"Peop658, Peop659"
20245091,,,Single,1,Medium,,Time335,Veh1,Event2,Peop660
20242121,,,Single,1,Medium,Whittlesea,Time336,Veh1,Event2,Peop661
20245054,,,Single,1,Fast,,Time337,Veh1,Event2,Peop662
20243214,,,Multiple,1,Fast,Toowoomba,Time18,Veh3,Event2,Peop663
20241118,,,Single,1,Fast,Tenterfield,Time271,Veh1,Event2,Peop664
20245096,,,Single,1,Fast,,Time72,Veh5,Event2,Peop665
20243157,,,Single,1,Medium,Brisbane,Time95,Veh1,Event2,Peop666
20241190,,,Multiple,1,Medium,Hilltops,Time154,Veh3,Event2,Peop667
20241097,,,Single,1,Fast,Goulburn Mulwaree,Time6,Veh1,Event2,Peop668
20242265,,,Multiple,2,Fast,Indigo,Time338,Veh1,Event2,"Peop669, Peop670"
20241250,,,Multiple,1,Medium,Northern Beaches,Time61,Veh1,Event2,Peop671
20242200,,,Multiple,1,Fast,Moyne,Time115,Veh5,Event2,Peop672
20242178,,,Multiple,1,,,Time339,Veh1,Event2,Peop673
20242234,,,Single,1,Fast,Campaspe,Time84,Veh1,Event2,Peop674
20242048,,,Single,1,Medium,Brimbank,Time340,Veh1,Event2,Peop675
20245007,,,Multiple,1,Medium,,Time87,Veh5,Event2,Peop676
20245126,Date2024065,,Single,2,Fast,,Time341,Veh5,Event2,"Peop677, Peop678"
20242003,,,Single,1,Medium,Greater Shepparton,Time59,Veh1,Event2,Peop679
20243061,,,Single,1,Fast,Toowoomba,Time23,Veh1,Event2,Peop682
20243252,,,Single,2,Medium,Moreton Bay,Time23,Veh1,Event2,"Peop680, Peop681"
20242162,,,Single,1,Medium,Moonee Valley,Time342,Veh1,Event2,Peop683
20244071,,,Multiple,1,Medium,Onkaparinga,Time343,Veh1,Event2,Peop684
20241047,,Loc126,Single,1,Medium,Inner West,Time8,Veh1,Event2,Peop685
20241205,,,Single,1,Medium,Cessnock,Time126,Veh1,Event2,Peop686
20241024,Date2024065,,Multiple,1,Medium,Central Coast,Time66,Veh1,Event2,Peop687
20242096,,,Single,1,Medium,Casey,Time344,Veh1,Event2,Peop688
20242240,,,Multiple,1,Medium,Greater Dandenong,Time29,Veh1,Event2,Peop689
20243139,,,Single,1,Low,Brisbane,Time13,Veh8,Event2,Peop690
20243075,Date2024061,,Single,1,Medium,Brisbane,Time136,Veh1,Event2,Peop691
20244051,Date2024061,,Multiple,1,Medium,Salisbury,Time153,Veh1,Event2,Peop692
20241070,,,Single,1,Fast,Warrumbungle,Time271,Veh1,Event2,Peop693
20244079,,Loc127,Single,1,Medium,Whyalla,Time271,Veh1,Event2,Peop694
20243051,,,Multiple,3,Fast,Western Downs,Time95,Veh1,Event2,"Peop695, Peop696, Peop697"
20242237,,,Single,1,Medium,Yarra Ranges,Time182,Veh1,Event2,Peop698
20243148,,,Multiple,1,Fast,Rockhampton,Time80,Veh1,Event2,Peop699
20242157,,,Single,1,Medium,Moonee Valley,Time345,Veh1,Event2,Peop700
20244022,,,Single,1,Medium,Unincorporated SA,Time200,Veh1,Event2,Peop701
20241142,,,Single,1,Medium,Port Stephens,Time206,Veh1,Event2,Peop702
20241124,,,Multiple,1,Fast,Shoalhaven,Time258,Veh1,Event2,Peop703
20241010,,,Multiple,1,Fast,Narromine,Time125,Veh7,Event2,Peop704
20241252,,,Single,1,Medium,Clarence Valley,Time346,Veh1,Event2,Peop705
20245009,,,Single,3,Fast,,Time347,Veh1,Event2,"Peop706, Peop707, Peop708"
20243155,,,Single,1,Medium,Cook,Time311,Veh1,Event2,Peop709
20243163,Date2024066,,Single,1,Fast,Gladstone,Time88,Veh1,Event2,Peop710
20247027,,,Multiple,1,,,Time106,Veh1,Event2,Peop711
20247042,,,Single,1,,,Time137,Veh1,Event2,Peop712
20247020,,,Single,1,,,Time55,Veh1,Event2,Peop713
20245142,,,Single,1,Fast,,Time171,Veh1,Event2,Peop714
20243269,,Loc128,Single,1,Medium,Noosa,Time26,Veh1,Event2,Peop715
20245121,,,Multiple,1,Fast,,Time84,Veh8,Event2,Peop716
20245081,,,Single,1,Medium,,Time129,Veh1,Event2,Peop717
20242166,,,Single,1,,,Time348,Veh1,Event2,Peop718
20243056,,,Multiple,1,Medium,Mount Isa,Time13,Veh1,Event2,Peop719
20243049,Date2024067,,Single,1,Low,Mount Isa,Time88,Veh1,Event2,Peop720
20243103,,,Single,1,Low,Brisbane,Time136,Veh1,Event2,Peop721
20242233,,,Single,1,Medium,Kingston (Vic.),Time349,Veh1,Event2,Peop722
20243014,,,Single,1,Fast,Toowoomba,Time18,Veh1,Event2,Peop723
20241198,,,Multiple,1,Medium,Canterbury-Bankstown,Time350,Veh1,Event2,Peop724
20242249,,,Single,1,Medium,Maroondah,Time154,Veh1,Event2,Peop725
20243154,,,Multiple,3,Fast,Whitsunday,Time80,Veh8,Event2,"Peop726, Peop727, Peop728"
20241100,,,Single,1,Medium,Lake Macquarie,Time351,Veh1,Event2,Peop729
20241074,,,Multiple,1,Medium,Tweed,Time352,Veh1,Event2,Peop730
20243263,,,Multiple,1,Fast,Toowoomba,Time6,Veh3,Event2,Peop731
20242016,,,Single,1,Medium,Maribyrnong,Time6,Veh1,Event2,Peop732
20244017,,,Single,1,Fast,Unincorporated SA,Time353,Veh1,Event2,Peop733
20244009,,,Single,1,Medium,Marion,Time354,Veh1,Event2,Peop734
20242085,,,Multiple,1,Medium,Darebin,Time259,Veh1,Event2,Peop735
20244012,,,Single,1,Fast,Unincorporated SA,Time355,Veh1,Event2,Peop736
20243205,,,Multiple,1,Medium,Logan,Time129,Veh1,Event2,Peop737
20241035,,,Single,1,Medium,Blacktown,Time356,Veh1,Event2,Peop738
20241161,Date2024064,,Single,1,Medium,Blacktown,Time153,Veh1,Event2,Peop739
20245023,,,Multiple,1,Fast,,Time357,Veh1,Event2,Peop740
20241062,,,Multiple,1,Medium,Dubbo Regional,Time358,Veh1,Event2,Peop741
20243119,,,Multiple,1,Medium,Moreton Bay,Time101,Veh1,Event2,Peop742
20245059,,,Single,1,Medium,,Time359,Veh1,Event2,Peop743
20241155,,,Single,1,Medium,Lake Macquarie,Time360,Veh1,Event2,Peop744
20243152,,Loc129,Single,1,Medium,Gold Coast,Time129,Veh1,Event2,Peop745
